game_id,date,home_score,away_score,home_win
831471,2026-03-10,5,7,0
831956,2026-03-10,4,1,1
831758,2026-03-10,4,5,0
831920,2026-03-10,8,3,1
831918,2026-03-10,11,7,1
831898,2026-03-10,1,8,0
831771,2026-03-10,2,10,0
831836,2026-03-10,4,3,1
831507,2026-03-11,7,2,1
831465,2026-03-11,3,1,1
831619,2026-03-11,2,1,1
831574,2026-03-11,5,3,1
831561,2026-03-11,1,4,0
831849,2026-03-11,9,8,1
831762,2026-03-11,2,5,0
831824,2026-03-11,4,8,0
831793,2026-03-11,6,3,1
831950,2026-03-11,3,13,0
831861,2026-03-11,7,11,0
831620,2026-03-11,8,1,1
831472,2026-03-12,3,1,1
831622,2026-03-12,8,5,1
831564,2026-03-12,8,5,1
831621,2026-03-12,3,4,0
831754,2026-03-12,7,4,1
831936,2026-03-12,7,6,1
831869,2026-03-12,2,13,0
831510,2026-03-12,2,3,0
831466,2026-03-12,5,2,1
831894,2026-03-12,9,5,1
831908,2026-03-12,3,3,0
831791,2026-03-12,1,0,1
831839,2026-03-12,1,10,0
831616,2026-03-13,7,6,1
831565,2026-03-13,11,8,1
831563,2026-03-13,7,6,1
831623,2026-03-13,6,1,1
831778,2026-03-13,9,13,0
831933,2026-03-13,4,2,1
831879,2026-03-13,5,2,1
831731,2026-03-13,4,9,0
831935,2026-03-13,4,13,0
831464,2026-03-13,3,8,0
831512,2026-03-13,5,7,0
831567,2026-03-13,5,4,1
831462,2026-03-13,0,1,0
831891,2026-03-13,1,6,0
831958,2026-03-13,5,11,0
831759,2026-03-13,1,0,1
831801,2026-03-13,7,10,0
831459,2026-03-14,1,4,0
831562,2026-03-14,8,6,1
831613,2026-03-14,6,9,0
831514,2026-03-14,4,6,0
831614,2026-03-14,1,6,0
831460,2026-03-14,7,7,0
831850,2026-03-14,12,1,1
831953,2026-03-14,7,8,0
831728,2026-03-14,4,3,1
831770,2026-03-14,22,2,1
831809,2026-03-14,7,2,1
831928,2026-03-14,4,3,1
831877,2026-03-14,8,5,1
831747,2026-03-14,6,2,1
831860,2026-03-14,8,4,1
831508,2026-03-14,8,2,1
831566,2026-03-14,10,1,1
831461,2026-03-15,6,3,1
831511,2026-03-15,6,1,1
831615,2026-03-15,7,2,1
831458,2026-03-15,0,1,0
831509,2026-03-15,1,0,1
831611,2026-03-15,1,12,0
831555,2026-03-15,8,1,1
831814,2026-03-15,8,14,0
831944,2026-03-15,12,6,1
831727,2026-03-15,5,3,1
831913,2026-03-15,10,4,1
831787,2026-03-15,7,1,1
831858,2026-03-15,6,5,1
831777,2026-03-15,4,4,0
831890,2026-03-15,6,3,1
831506,2026-03-16,5,1,1
831498,2026-03-16,13,6,1
831557,2026-03-16,11,2,1
831559,2026-03-16,4,5,0
831834,2026-03-16,3,0,1
831785,2026-03-16,9,24,0
831903,2026-03-16,11,6,1
831751,2026-03-16,3,1,1
831457,2026-03-16,6,12,0
831905,2026-03-16,3,2,1
831924,2026-03-16,2,5,0
831610,2026-03-17,1,1,0
831560,2026-03-17,2,10,0
831454,2026-03-17,1,0,1
831554,2026-03-17,2,0,1
831504,2026-03-17,4,3,1
831609,2026-03-17,2,3,0
831463,2026-03-17,5,5,0
831942,2026-03-17,6,4,1
831742,2026-03-17,6,10,0
831769,2026-03-17,6,9,0
831831,2026-03-17,8,6,1
831883,2026-03-17,6,8,0
831806,2026-03-17,4,10,0
831556,2026-03-18,4,1,1
831453,2026-03-18,3,2,1
831607,2026-03-18,1,0,1
831600,2026-03-18,2,3,0
831866,2026-03-18,6,8,0
831761,2026-03-18,5,1,1
831932,2026-03-18,16,8,1
831895,2026-03-18,7,4,1
831818,2026-03-18,3,4,0
831784,2026-03-18,7,3,1
831558,2026-03-18,3,1,1
831833,2026-03-18,12,3,1
831452,2026-03-19,5,1,1
831551,2026-03-19,8,2,1
832062,2026-03-19,5,4,1
831605,2026-03-19,11,0,1
831500,2026-03-19,2,6,0
831501,2026-03-19,5,2,1
831606,2026-03-19,4,2,1
831822,2026-03-19,3,4,0
831846,2026-03-19,6,5,1
831962,2026-03-19,4,2,1
831755,2026-03-19,4,6,0
831756,2026-03-19,11,14,0
831907,2026-03-19,13,6,1
831722,2026-03-19,11,4,1
831602,2026-03-20,2,0,1
831604,2026-03-20,1,2,0
831550,2026-03-20,4,4,0
831456,2026-03-20,3,4,0
831910,2026-03-20,4,3,1
831451,2026-03-20,8,1,1
831505,2026-03-20,4,7,0
831603,2026-03-20,3,1,1
831450,2026-03-20,3,2,1
831835,2026-03-20,5,2,1
831902,2026-03-20,6,8,0
831766,2026-03-20,4,3,1
831743,2026-03-20,8,20,0
831749,2026-03-20,6,5,1
831931,2026-03-20,6,2,1
831864,2026-03-20,3,9,0
831796,2026-03-20,8,7,1
831448,2026-03-21,3,1,1
831553,2026-03-21,8,3,1
831599,2026-03-21,3,2,1
831499,2026-03-21,10,8,1
831502,2026-03-21,1,6,0
831449,2026-03-21,7,4,1
831601,2026-03-21,3,1,1
831549,2026-03-21,5,7,0
831937,2026-03-21,5,5,0
831868,2026-03-21,6,5,1
831873,2026-03-21,10,7,1
831734,2026-03-21,5,2,1
831767,2026-03-21,6,1,1
831916,2026-03-21,11,7,1
831923,2026-03-21,1,7,0
831496,2026-03-22,2,3,0
831552,2026-03-22,3,6,0
831492,2026-03-22,7,3,1
831493,2026-03-22,6,2,1
831592,2026-03-22,14,1,1
831446,2026-03-22,4,3,1
831503,2026-03-22,8,1,1
831896,2026-03-22,8,2,1
831789,2026-03-22,12,0,1
831945,2026-03-22,6,5,1
831752,2026-03-22,2,1,1
831746,2026-03-22,2,4,0
831804,2026-03-22,5,13,0
831947,2026-03-22,1,11,0
831547,2026-03-23,0,7,0
831546,2026-03-23,0,2,0
832036,2026-03-23,6,9,0
831447,2026-03-23,2,5,0
831915,2026-03-23,10,9,1
831780,2026-03-23,15,6,1
831735,2026-03-23,10,3,1
831442,2026-03-23,2,3,0
832078,2026-03-23,9,1,1
831838,2026-03-23,3,2,1
831443,2026-03-23,9,1,1
831857,2026-03-23,6,5,1
831821,2026-03-23,7,7,0
831885,2026-03-23,0,7,0
831786,2026-03-23,10,2,1
831545,2026-03-24,3,2,1
832037,2026-03-24,15,6,1
831837,2026-03-24,4,1,1
831779,2026-03-24,3,8,0
831856,2026-03-24,8,11,0
831887,2026-03-24,5,10,0
832077,2026-03-24,4,1,1
831820,2026-03-24,0,3,0
831441,2026-03-24,6,5,1
831782,2026-03-24,8,2,1
823244,2026-03-25,0,7,0
823649,2026-03-26,11,7,1
823812,2026-03-26,14,2,1
824704,2026-03-26,4,10,0
824865,2026-03-26,2,1,1
824541,2026-03-26,0,3,0
824218,2026-03-26,0,3,0
823325,2026-03-26,2,8,0
823081,2026-03-26,9,7,1
823486,2026-03-26,5,3,1
823974,2026-03-26,8,2,1
823163,2026-03-26,4,6,0
823243,2026-03-27,0,3,0
822839,2026-03-27,3,2,1
823893,2026-03-27,2,1,1
824946,2026-03-27,6,0,1
824216,2026-03-27,2,6,0
823324,2026-03-27,2,5,0
823162,2026-03-27,5,1,1
823971,2026-03-27,5,4,1
823082,2026-03-28,6,5,1
824701,2026-03-28,10,2,1
822838,2026-03-28,8,7,1
824862,2026-03-28,1,4,0
823488,2026-03-28,4,5,0
824540,2026-03-28,6,5,1
823651,2026-03-28,4,2,1
823892,2026-03-28,4,3,1
824213,2026-03-28,11,9,1
823811,2026-03-28,6,1,1
824945,2026-03-28,6,2,1
823241,2026-03-28,1,3,0
823323,2026-03-28,3,0,1
823973,2026-03-28,3,2,1
823161,2026-03-28,5,6,0
824864,2026-03-29,8,6,1
823487,2026-03-29,3,8,0
824944,2026-03-29,1,4,0
822837,2026-03-29,5,2,1
824538,2026-03-29,3,2,1
823647,2026-03-29,3,4,0
823891,2026-03-29,4,3,1
824215,2026-03-29,9,7,1
823810,2026-03-29,9,7,1
823079,2026-03-29,7,11,0
824700,2026-03-29,3,6,0
823160,2026-03-29,8,0,1
824135,2026-03-30,3,1,1
824863,2026-03-30,2,5,0
824539,2026-03-30,2,0,1
823484,2026-03-30,2,13,0
823890,2026-03-30,4,9,0
822834,2026-03-30,5,14,0
824943,2026-03-30,4,0,1
824702,2026-03-30,7,2,1
823809,2026-03-30,2,3,0
823080,2026-03-30,2,4,0
824214,2026-03-30,8,1,1
823320,2026-03-30,2,3,0
823159,2026-03-30,2,1,1
825108,2026-03-30,9,6,1
823972,2026-03-30,2,4,0
824861,2026-03-31,5,8,0
824537,2026-03-31,3,8,0
823485,2026-03-31,3,2,1
823888,2026-03-31,9,2,1
822836,2026-03-31,5,1,1
824942,2026-03-31,2,5,0
824699,2026-03-31,0,2,0
823807,2026-03-31,6,2,1
823077,2026-03-31,3,0,1
824212,2026-03-31,9,2,1
825107,2026-03-31,7,5,1
823322,2026-03-31,3,9,0
823158,2026-03-31,0,5,0
823969,2026-03-31,4,1,1
824940,2026-04-01,5,1,1
824860,2026-04-01,8,3,1
824536,2026-04-01,3,8,0
823483,2026-04-01,6,5,1
822835,2026-04-01,1,2,0
823889,2026-04-01,10,0,1
823078,2026-04-01,2,1,1
823806,2026-04-01,8,2,1
824211,2026-04-01,6,4,1
824698,2026-04-01,6,2,1
825106,2026-04-01,1,0,1
823321,2026-04-01,7,1,1
823157,2026-04-01,3,5,0
824136,2026-04-01,13,9,1
823970,2026-04-01,1,4,0
824133,2026-04-02,1,5,0
825105,2026-04-02,2,17,0
823242,2026-04-02,7,2,1
822758,2026-04-03,6,13,0
824299,2026-04-03,4,0,1
823568,2026-04-03,8,2,1
824786,2026-04-03,5,2,1
824621,2026-04-03,5,4,1
822919,2026-04-03,3,5,0
824458,2026-04-03,4,1,1
823732,2026-04-03,10,4,1
824377,2026-04-03,1,10,0
823406,2026-04-03,5,4,1
824056,2026-04-03,1,3,0
825026,2026-04-03,11,4,1
825103,2026-04-03,0,2,0
823240,2026-04-03,3,10,0
824295,2026-04-04,11,6,1
824622,2026-04-04,6,3,1
824132,2026-04-04,2,5,0
824134,2026-04-04,8,2,1
822757,2026-04-04,5,10,0
825027,2026-04-04,0,11,0
823404,2026-04-04,3,2,1
824782,2026-04-04,2,3,0
822920,2026-04-04,0,2,0
823569,2026-04-04,9,7,1
823730,2026-04-04,1,7,0
825104,2026-04-04,2,1,1
824378,2026-04-04,1,2,0
823239,2026-04-04,0,9,0
824054,2026-04-04,1,0,1
824459,2026-04-05,0,1,0
824460,2026-04-05,6,5,1
822756,2026-04-05,6,8,0
823405,2026-04-05,8,2,1
824781,2026-04-05,6,8,0
823566,2026-04-05,6,7,0
823729,2026-04-05,1,4,0
824620,2026-04-05,3,0,1
824131,2026-04-05,5,8,0
822917,2026-04-05,1,2,0
824379,2026-04-05,4,1,1
825025,2026-04-05,12,10,1
823238,2026-04-05,2,5,0
824053,2026-04-05,8,7,1
825102,2026-04-05,6,5,1
824296,2026-04-05,3,5,0
823002,2026-04-06,6,4,1
824456,2026-04-06,2,4,0
823401,2026-04-06,0,5,0
823886,2026-04-06,0,2,0
822755,2026-04-06,9,6,1
824783,2026-04-06,6,8,0
822832,2026-04-06,2,14,0
823728,2026-04-06,7,3,1
824619,2026-04-06,1,2,0
822918,2026-04-06,2,1,1
824376,2026-04-06,9,7,1
824052,2026-04-06,6,2,1
823237,2026-04-06,4,6,0
824457,2026-04-07,2,1,1
824618,2026-04-07,2,4,0
823648,2026-04-07,4,3,1
823402,2026-04-07,7,1,1
822999,2026-04-07,2,9,0
823887,2026-04-07,3,6,0
822754,2026-04-07,6,7,0
824780,2026-04-07,3,2,1
823567,2026-04-07,5,3,1
822831,2026-04-07,1,4,0
823727,2026-04-07,4,2,1
822916,2026-04-07,3,2,1
824375,2026-04-07,5,1,1
824051,2026-04-07,2,7,0
823235,2026-04-07,6,0,1
823403,2026-04-08,2,8,0
824455,2026-04-08,10,2,1
824779,2026-04-08,5,0,1
824617,2026-04-08,3,5,0
822915,2026-04-08,3,0,1
822833,2026-04-08,4,3,1
824374,2026-04-08,9,1,1
823234,2026-04-08,5,0,1
822753,2026-04-08,1,6,0
824050,2026-04-08,2,8,0
823646,2026-04-08,2,7,0
823000,2026-04-08,2,6,0
823885,2026-04-08,7,4,1
823564,2026-04-08,2,3,0
823726,2026-04-08,8,6,1
823884,2026-04-09,1,0,1
823565,2026-04-09,0,0,0
823724,2026-04-09,0,0,0
